family	id	symbol	redmcsb_files	status	inventory_status	audit_basis
F	0741	F0741_MUSIC_PlayGameMusic	FMTOWNS.H;DEFS.H;MUSIC.C;ENDGAME.C;ENTRANCE.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0742	F0742_MUSIC_SetTrack	FMTOWNS.H;NEWMAP.C;MUSIC.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0743	F0743_MUSIC_Update	FMTOWNS.H;GAMELOOP.C;MUSIC.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0744	F0744_ReplaceTildeInFileName	FILENAME.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0745	F0745_SetFileNamesAccordingToLanguage	DEFS.H;FILENAME.C;STARTUP2.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0746	F0746_IsEMSPresent	STARTUP2.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0747	F0747_EMM_GetVersion	STARTUP2.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0748	F0748_Get_EMS_Memory	DEFS.H;STARTUP2.C;STARTUP1.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0749	F0749_EMM_ReleaseHandle	STARTUP2.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0750	F0750_CPSX	AMIGINIT.C;DEFS.H;STARTUP2.C;ENDGAME.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0751	F0751_GetBitmapByteCount	STARTUP2.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0752	F0752_AllocateAndSetNegativeBitmapPointer	STARTUP2.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0755	F0755_SetMemoryFlags	MEMORY.C;DEFS.H;STARTUP2.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0756	F0756_EvaluateMemoryRequirements	MEMORY.C;DEFS.H;STARTUP2.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0757	F0757_LoadTexts	DEFS.H;STARTUP2.C;LANGUAGE.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0758	F0758_TranslateLanguage	PANEL.C;REQDISK.C;LOADSAVE.C;REVIVE.C;MENU.C;CHAMDRAW.C;COMMAND.C;SPELFAIL.C;DEFS.H;ACTIDRAW.C;CHAMPION.C;STARTUP2.C;ENDGAME.C;LANGUAGE.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0763	F0763_LoadEndgameBitmapExpanded	MEMORY.C;DEFS.H;ENDGAME.C;ENTRANCE.C;TITLE.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0765	F0765_DUNGEONVIEW_DrawBitmapWithoutTransparency	DUNVIEW.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0766	F0766_BlitToScreen	FMTOWNS.H;BASE.C;DEFS.H;ENTRANCE.C;TITLE.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0768	F0768_TEXT_PrintToZoneWithTrailingSpaces	FMTOWNS.H;DEFS.H;TEXT.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0770	F0770_FILE_Open	LOADSAVE.C;FIO1.C;ANIM.C;MEMORY.C;FMTOWNS.H;IIGS.H;APPBLANG.C;DEFS.H;CEDT023.C;SELECTOR.C;ENTRANCE.C;CEDTINCG.C;FILE.C;CEDTINC7.C;CEDTINCD.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0771	F0771_FILE_Close	CEDTINCE.C;LOADSAVE.C;FIO1.C;ANIM.C;FMTOWNS.H;IIGS.H;APPBLANG.C;DEFS.H;CEDTINC8.C;CEDT023.C;SELECTOR.C;ENTRANCE.C;CEDTINCG.C;FILE.C;CEDTINC7.C;CEDTINCD.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0772	F0772_FILE_Read	LOADSAVE.C;FIO1.C;ANIM.C;MEMORY.C;FMTOWNS.H;LZW.C;IIGS.H;READWRIT.C;DEFS.H;CEDTINC6.C;CEDT023.C;SELECTOR.C;ENTRANCE.C;CEDTINCG.C;FILE.C;CEDTINCD.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0773	F0773_FILE_Write	CEDTINCE.C;FIO1.C;FMTOWNS.H;IIGS.H;READWRIT.C;DEFS.H;CEDTINC8.C;CEDTINC6.C;CEDT023.C;FILE.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0774	F0774_FILE_Seek	LOADSAVE.C;FIO1.C;ANIM.C;MEMORY.C;FMTOWNS.H;IIGS.H;DEFS.H;CEDT023.C;SELECTOR.C;ENTRANCE.C;FILE.C;CEDTINCD.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0775	F0775_FILE_GetSize	LOADSAVE.C;FIO1.C;ANIM.C;FMTOWNS.H;IIGS.H;DEFS.H;CEDT023.C;ENTRANCE.C;FILE.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0776	F0776_FILE_Create	CEDTINCE.C;LOADSAVE.C;FIO1.C;FMTOWNS.H;IIGS.H;APPBLANG.C;DEFS.H;CEDTINC8.C;CEDT023.C;FILE.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0777	F0777_FILE_Delete	CEDTINCE.C;FIO1.C;FMTOWNS.H;IIGS.H;APPBLANG.C;DEFS.H;CEDT023.C;FILE.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0778	F0778_FILE_Rename	FIO1.C;FMTOWNS.H;IIGS.H;DEFS.H;CEDT023.C;FILE.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0779	F0779_FILE_Tell	FIO1.C;FMTOWNS.H;IIGS.H;DEFS.H;CEDT023.C;FILE.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0780	F0780_FILE_IsHandleInvalid	LOADSAVE.C;ANIM.C;MEMORY.C;FMTOWNS.H;IIGS.H;DEFS.H;CEDT023.C;SELECTOR.C;ENTRANCE.C;FILE.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0781	F0781_MouseHandler	FMTOWNS.H;IO.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0783	F0783_LockMouse	FMTOWNS.H;IO.C;CEDT026.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0784	F0784_UnlockMouse	FMTOWNS.H;IO.C;CEDT026.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0785	F0785_SetMousePointerCoordinates	FMTOWNS.H;IO.C;DEFS.H;CEDT026.C;SELECTOR.C;ENTRANCE.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0787	F0787_GetZoneInitializedFromCoordinates	PANEL.C;FMTOWNS.H;COORD.C;REVIVE.C;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0789	F0789_AllocateLayoutRange	COORD.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0791	F0791_DUNGEONVIEW_DrawBitmapXX	DUNVIEW.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0792	F0792_DUNGEONVIEW_DrawBitmapYYY	DUNVIEW.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0797	F0797_STARTEND_DrawEntranceMicroDungeon	IIGS.H;DEFS.H;ENTRANCE.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0798	F0798_COMMAND_IsPointInZone	CLIKVIEW.C;COORD.C;COMMAND.C;DEFS.H;SWITCH.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0799	F0799_SOUND_DisableUnavailableSounds	DEFS.H;STARTUP2.C;SOUND.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0802	F0802_IsMagicMap	PANEL.C;MENU.C;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0803	F0803_DrawMagicMapIcon	PANEL.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0804	F0804_DrawMagicMap	PANEL.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0805	F0805_CreatureNameScroll	PANEL.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0807	F0807_ENTRANCE_DrawAnimationStep	ENTRANCE.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0808	F0808_SeekToCylinder0_Unreferenced	IO.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0809	F0809_CheckCopyProtectionSide0Track0_CPSX	LOADSAVE.C;DUNVIEW.C;IO.C;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0810	F0810_CheckCopyProtectionSide0Track2_CPSX	LOADSAVE.C;IO.C;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0811	F0811_CheckCopyProtectionSide0Track0_Unreferenced	IO.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0812	F0812_CheckCopyProtectionSide0Track1_CPSX	LOADSAVE.C;IO.C;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0813	F0813_PlayMIDIMusic	IO.C;DEFS.H;ENTRANCE.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0814	F0814_TRansition_MIDIMusic	ANIM.C;IO.C;DEFS.H;TOWNSIO.C;ENTRANCE.C;ANIMSND.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0815	F0815_StopMIDIMusic	IO.C;DEFS.H;ENDGAME.C;ENTRANCE.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0816	F0816_strstr	PANEL.C;STRING.C;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0817	F0817_SubstituteFirstCharactersByString	PANEL.C;STRING.C;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0818	F0818_IsJapaneseText	TEXT2.C;TEXT.C;CEDT030.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0819	F0819_TEXT_MESSAGEAREA_PrintMessageAsJapanese	REVIVE.C;SPELFAIL.C;DEFS.H;CHAMPION.C;TEXT.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0902	F0902_DrawFTLLogo	SWSHIIGS.C;SWSH.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0903	F0903_DrawErrorMessage	SWSH.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0904	F0904_PaletteAnimation	SWSH.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0906	F0906_CheckOriginalDisk	SWSH.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0907	F0907_CheckBootSector	CNFG.C;SWSH.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0908	F0908_InitSound	SWSHSND.C;ANIM.C;ANIMSND.C;SWSH.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0909	F0909_PlaySwooshSound	SWSHSND.C;SWSHIIGS.C;SWSH.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0910	F0910_ReleaseSwooshSound	SWSHSND.C;SWSH.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0913	F0913_DecompressPAK	STARTGD.C;APPA.C;DECOMPCO.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0914	F0914_Graphic21	GRAPH21.C;MKBIN.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0915	F0915_Graphic538	GRAPH538.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0917	F0917_PRIM_15_Memory_Allocate	PRIM1.C;PRIM.H;PRIM2C.C;PRIM2B.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0918	F0918_PRIM_16_Memory_Free	PRIM1.C;PRIM.H;PRIM2C.C;PRIM2B.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0919	F0919_PRIM_19_File_Seek	PRIM1.C;PRIM.H;PRIM2C.C;PRIM2B.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0920	F0920_PRIM_20_File_Read	PRIM1.C;PRIM.H;PRIM2C.C;PRIM2B.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0922	F0922_Custom_strcpy	PRIM1.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0924	F0924_SetCriticalErrorHandler	HINT002.C;PRIM1.C;CEDTINCI.C;SWITCH.C;UTIO.C;HINTSCR.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0925	F0925_CheckUtilityDiskInDrive	PRIM1.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0926	F0926_FLOPPY_ForceMediaChangeDetection	PRIM1.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0927	F0927_PrintLoaderError	PRIM1.C;PRIM.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0928	F0928_PrintOSError	PRIM1.C;PRIM.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0929	F0929_PRIM_05_FTL_Load	PRIM1.C;PRIM.H;PRIM2B.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0930	F0930_GetHeaderChecksum	PRIM1.C;PRIM.H;SWITCH.C;PRIM2B.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0931	F0931_ChecksumWords	PRIM1.C;PRIM.H;PRIM2B.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0932	F0932_ChecksumBytes	PRIM1.C;PRIM.H;PRIM2B.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0933	F0933_GetHexStringFromValue	PRIM1.C;PRIM.H;STRING.C;PRIM2C.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0934	F0934_ConvertValueToHexDigits	PRIM1.C;PRIM.H;STRING.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0936	F0936_LaunchProcess	EXEC.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0937	F0937_InitAmigaData	EXEC.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0938	F0938_CallCloseWorkbench	EXEC.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0939	F0939_ReleaseAmigaData	EXEC.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0940	F0940_CopyCopperInstructions	EXEC.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0942	F0942_InitDiskResource	EXEC.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0943	F0943_ReleaseDiskResource	EXEC.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0945	F0945_InitAudioData	EXEC.C;AMIGINIT.C;SOUND.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0946	F0946_ReleaseAudioData	EXEC.C;AMIGINIT.C;SOUND.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	0947	F0947_InitDiskData	EXEC.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0948	F0948_ReleaseDiskData	EXEC.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0949	F0949_JAPANESE_	JAPANESE.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0950	F0950_JAPANESE_	JAPANESE.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0951	F0951_JAPANESE_GetCharacterPattern	JAPANESE.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	0952	F0952_JAPANESE_Print	FMTOWNS.H;TEXT2.C;DEFS.H;CEDT027.C;TEXT.C;JAPANESE.C;CEDT030.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1001	F1001_JAPANESE_LoadANKCharacterPatterns	TEXT.C;JAPANESE.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1002	F1002_Call_F0132_VIDEO_Blit	BASE.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1004	F1004_VIDEO_BlitShrinkWithPaletteChanges	IO.C;BLTSHRNK.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1007	F1007_AddMemoryChunk	MEMORY.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1008	F1008_GetLargestAvailableMemoryChunk	MEMORY.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1010	F1010_LoadX68000BorderGraphics	IMAGE.C;STARTUP2.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1012	F1012_PALETTE_SetCurtain	FMTOWNS.H;DRAWVIEW.C;DEFS.H;SWITCH.C;TIMELINE.C;IMAGE.C;ANIMTOWN.C;CEDT027.C;CEDT018.C;ENDGAME.C;ENTRANCE.C;TITLE.C;SWSH.C;DIALOG.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1013	F1013_Blit_Amiga	BLIT.C;GRF1.C;BLITAMIG.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1014	F1014_Unreferenced	PALETTE.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1015	F1015_Unreferenced	PALETTE.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1016	F1016_SetPalette	PALETTE.C;DEFS.H;STARTUP2.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1017	F1017_Malloc	STARTUP2.C;CEDT018.C;SWSH.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1018	F1018_Mfree	STARTUP2.C;CEDT018.C;SWSH.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1020	F1020_InitializeX68000	DEFS.H;STARTUP2.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1022	F1022_PrintCharacter	CEDT025.C;BASE.C;DEFS.H;IO2.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1023	F1023_PrintString	CEDT025.C;BASE.C;DEFS.H;IO2.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1024	F1024_SetTrap14VectorErrorProcessing	ANIM.C;STARTUP2.C;CEDT023.C;FILE.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1025	F1025_GetFloppyDriveStatus	FLOPPY.C;FILE.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1026	F1026_IdentifyDiskInDrive_CPSX	FLOPPY.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1027	F1027_Supervisor	IO.C;DEFS.H;CEDT017.C;IMAGE.C;DRAWMSGA.C;CEDT027.C;JAPANESE.C;CEDT030.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1028	F1028_FillX68000LargeScreenBlack	DEFS.H;IMAGE.C;STARTUP2.C;ENDGAME.C;ENTRANCE.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1029	F1029_InitializeMessageAreaData	TEXT.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1031	F1031_IsOperationSuccessful	CEDTINC2.C;DEFS.H;FLOPPY.C;CEDT023.C;FILE.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1032	F1032_GRF1_12_HatchBox	GRF1MAIN.C;FILLBOX.C;BLITFILL.C;GRF1.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1033	F1033_HatchBox_Unreferenced	BLITFILL.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1035	F1035_Unreferenced	IO2.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1036	F1036_Mouse1	AMIGA.H;IO.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1037	F1037_Mouse2	IO.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1038	F1038_UpdateMousePointer	IO.C;STARTUP2.C;COPERINT.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1040	F1040_SetMouseBoundEvent	FMTOWNS.H;IO.C;IBMIO.C;NECIO.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1041	F1041_GetMousePointerType	IO.C;DEFS.H	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1046	F1046_OpenLibraries	GAMELOOP.C;MAINLIB.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1047	F1047_CloseLibraries	GAMELOOP.C;MAINLIB.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1048	F1048_setjmp	DEFS.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1049	F1049_longjmp	DEFS.H	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1050	F1050_AlertCSBSystemError	AMIGA.H;PALETTE.C;AMIGINIT.C;FLOPPYAM.C;IO.C;COPYPROE.C;SOUND.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1052	F1052_WaitForScanLine	FILLBOX.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1053	F1053_Pre_F0380_COMMAND_ProcessQueue_CPSC	AMIGA.H;COMMAND.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1055	F1055_Post_F0380_COMMAND_ProcessQueue_CPSC	AMIGA.H;COMMAND.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1057	F1057_Pre_F0433_STARTEND_ProcessCommand140_SaveGame_CPSCDF	AMIGA.H;LOADSAVE.C;COMMAND.C;MOVESENS.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1059	F1059_Post_F0433_STARTEND_ProcessCommand140_SaveGame_CPSCDF	AMIGA.H;LOADSAVE.C;COMMAND.C;MOVESENS.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1061	F1061_Pre_Unreferenced	READWRIT.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1063	F1063_ChecksumEor_CPSX	READWRIT.C;COMMAND.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1065	F1065_SetExecBase	AMIGINIT.C;MEM1.C;AMIGALIB.C;COMPILE.H;MEM1MAIN.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1066	F1066_GetUsableChipMemoryByteCount	AMIGINIT.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1067	F1067_InitAmigaStuff	AMIGA.H;AMIGINIT.C;HINTMAIN.C;HINT001.C;STARTUP2.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1068	F1068_FreeAmigaStuff	AMIGINIT.C;HINTMAIN.C;HINT001.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1069	F1069_OpenDosLibrary	AMIGINIT.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1070	F1070_CloseDosLibrary	AMIGINIT.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1071	F1071_OpenGraphicsLibrary	AMIGINIT.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1072	F1072_CloseGraphicsLibrary	AMIGINIT.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1073	F1073_OpenIntuitionLibrary	AMIGINIT.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1074	F1074_CloseIntuitionLibrary	AMIGINIT.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1075	F1075_OpenLayersLibrary	AMIGINIT.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1076	F1076_CloseLayersLibrary	AMIGINIT.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1077	F1077_OpenConsoleDevice	AMIGINIT.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1078	F1078_CloseConsoleDevice	AMIGINIT.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1079	F1079_OpenInputDevice	AMIGINIT.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1080	F1080_CloseInputDevice	AMIGINIT.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1081	F1081_OpenNIL	AMIGINIT.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1082	F1082_CloseNIL	AMIGINIT.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1083	F1083_Allocate724Bytes	AMIGINIT.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1084	F1084_Free724Bytes	AMIGINIT.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1085	F1085_IntuitionVectorReplacement	AMIGINIT.C;VDEOAMIG.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1086	F1086_ReplaceIntuitionVectors	AMIGINIT.C;VDEOAMIG.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1087	F1087_RestoreIntuitionVectors	AMIGINIT.C;VDEOAMIG.C	missing	unmapped_or_unverified	no exact identifier found by inventory scan
F	1088	F1088_OpenAmigaStuff	FIO1MAIN.C;USIO2.C;AMIGINIT.C;CEDTINCI.C;ANIM.C;VDEO2.C;APPBLANG.C;HINT001.C;GRF1.C;CEDT018.C;CNFG.C;SWSH.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
F	1089	F1089_CloseAmigaStuff	FIO1MAIN.C;USIO2.C;AMIGINIT.C;CEDTINCI.C;ANIM.C;VDEO2.C;APPBLANG.C;HINT001.C;GRF1.C;CEDT018.C;CNFG.C;SWSH.C	referenced-not-verified	referenced_not_verified	exact identifier found by inventory scan; not reviewed as implementation
